,GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,center,type,CBSA_name
1541,2400901,G24000901,2400901,24,Maryland,00901,Howard County (West)--Columbia (West) & Ellicott City (Northwest) PUMA,POINT (1615283.178573826 360883.9902730474),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1542,2401106,G24001106,2401106,24,Maryland,01106,"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom PUMA",POINT (1639007.085288534 300853.7943248877),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1543,2401107,G24001107,2401107,24,Maryland,01107,"Prince George's County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills PUMA",POINT (1626957.782793479 310277.4710040139),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1544,2401104,G24001104,2401104,24,Maryland,01104,"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover PUMA",POINT (1631593.834375001 320065.8389583702),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1545,2401103,G24001103,2401103,24,Maryland,01103,Prince George's County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities PUMA,POINT (1627420.887059184 326819.5811954816),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1546,2401101,G24001101,2401101,24,Maryland,01101,Prince George's County (Northwest)--College Park City & Langley Park PUMA,POINT (1623717.490092392 330343.3035217359),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1547,2401105,G24001105,2401105,24,Maryland,01105,"Prince George's County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham PUMA",POINT (1641269.904783868 323135.9869706619),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1548,2401102,G24001102,2401102,24,Maryland,01102,"Prince George's County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville PUMA",POINT (1630430.07058632 337452.8479595382),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1549,2400700,G24000700,2400700,24,Maryland,00700,Cecil County PUMA,POINT (1694730.953609215 412226.4538472809),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
1550,2400803,G24000803,2400803,24,Maryland,00803,"Baltimore City--Frankford, Belair-Edison & Loch Raven PUMA",POINT (1648039.761712895 375891.1241318379),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1551,2400802,G24000802,2400802,24,Maryland,00802,"Baltimore City--Guilford, Roland Park & Druid Lake PUMA",POINT (1643320.054232114 374170.6021847325),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1552,2400801,G24000801,2400801,24,Maryland,00801,"Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington PUMA",POINT (1638938.093329534 372807.0283614116),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1553,2400804,G24000804,2400804,24,Maryland,00804,"Baltimore City--Inner Harbor, Canton & Bayview PUMA",POINT (1649173.617551287 369935.537176143),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1554,2400805,G24000805,2400805,24,Maryland,00805,"Baltimore City--Irvington, Ten Hills & Cherry Hill PUMA",POINT (1644481.620104392 365489.7907403429),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1555,2401006,G24001006,2401006,24,Maryland,01006,"Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville PUMA",POINT (1619102.137072292 340530.0340873069),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1556,2401002,G24001002,2401002,24,Maryland,01002,Montgomery County (West Central)--Germantown & Montgomery Village PUMA,POINT (1596404.233918936 346533.6720064513),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1557,2401003,G24001003,2401003,24,Maryland,01003,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac PUMA",POINT (1600969.192691225 338890.6747156398),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1558,2401005,G24001005,2401005,24,Maryland,01005,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont PUMA",POINT (1612152.83371227 336479.8230580791),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1559,2401001,G24001001,2401001,24,Maryland,01001,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown PUMA",POINT (1593063.296505114 346028.6509032442),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1560,2401004,G24001004,2401004,24,Maryland,01004,"Montgomery County (South)--Bethesda, Potomac & North Bethesda PUMA",POINT (1606107.499403859 328721.9388186459),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1561,2401007,G24001007,2401007,24,Maryland,01007,Montgomery County (Southeast)--Takoma Park City & Silver Spring PUMA,POINT (1617637.78868277 330656.3124519938),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
1562,2400507,G24000507,2400507,24,Maryland,00507,"Baltimore County--Catonsville, Woodlawn & Arbutus PUMA",POINT (1636586.45631675 364597.3459265111),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1563,2400506,G24000506,2400506,24,Maryland,00506,"Baltimore County--Dundalk, Essex & Edgemere PUMA",POINT (1657181.014020907 369274.5269193354),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1564,2400505,G24000505,2400505,24,Maryland,00505,"Baltimore County--Perry Hall, Middle River & Rosedale PUMA",POINT (1655978.210481465 379769.4465156924),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1565,2400504,G24000504,2400504,24,Maryland,00504,"Baltimore County--Towson (East & Central), Parkville & Carney PUMA",POINT (1647098.733633932 382087.9819149126),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1566,2400502,G24000502,2400502,24,Maryland,00502,"Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown PUMA",POINT (1627804.745331335 378915.9175405782),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1567,2400503,G24000503,2400503,24,Maryland,00503,"Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel PUMA",POINT (1638914.149554055 382580.1743245173),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1568,2400501,G24000501,2400501,24,Maryland,00501,Baltimore County (Outer) PUMA,POINT (1636309.013950526 393797.2797418218),T34,"Baltimore-Columbia-Towson, MD Metro Area"
1569,2504800,G25004800,2504800,25,Massachusetts,04800,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA",POINT (2103838.203255123 745836.2611564202),Metro,"Barnstable Town, MA Metro Area"
1570,2504000,G25004000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",POINT (2025556.757475369 782804.5431403399),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1571,2504901,G25004901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,POINT (2031839.80580546 776996.2146859909),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1572,2504902,G25004902,2504902,25,Massachusetts,04902,Plymouth County (Central) PUMA,POINT (2046305.478703234 770941.7692235513),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1573,2503900,G25003900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",POINT (2033441.85530661 797989.3598543183),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1574,2504301,G25004301,2504301,25,Massachusetts,04301,Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA,POINT (2048111.692041675 740893.563603609),Metro,"Providence-Warwick, RI-MA Metro Area"
1575,2504903,G25004903,2504903,25,Massachusetts,04903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",POINT (2059325.454327655 777349.6641214641),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1576,2504700,G25004700,2504700,25,Massachusetts,04700,Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA,POINT (2083314.952572081 748140.0937845466),Metro,"Barnstable Town, MA Metro Area"
1577,2500100,G25000100,2500100,25,Massachusetts,00100,Berkshire County--Pittsfield City PUMA,POINT (1847361.084472265 768125.4636542308),Metro,"Pittsfield, MA Metro Area"
1578,2500504,G25000504,2500504,25,Massachusetts,00504,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town PUMA",POINT (1987972.325553069 797725.6970213165),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1579,2503400,G25003400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,POINT (2008404.556285269 804656.3680969408),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1580,2500505,G25000505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",POINT (2007964.28543899 814296.7366734121),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1581,2500503,G25000503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",POINT (1999876.160436592 816317.5741460943),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1582,2503500,G25003500,2503500,25,Massachusetts,03500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,POINT (2000880.322032892 797849.1639077619),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1583,2500506,G25000506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,POINT (2012730.198187433 811158.7340854262),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1584,2500508,G25000508,2500508,25,Massachusetts,00508,Middlesex County (East)--Malden & Medford Cities PUMA,POINT (2013537.204741667 817186.7740220012),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1585,2501000,G25001000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",POINT (2015173.381017667 832315.1208543963),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1586,2502400,G25002400,2502400,25,Massachusetts,02400,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA",POINT (1990395.867057701 785934.8544511283),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1587,2500507,G25000507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,POINT (2015131.180511044 814392.8821812307),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1588,2502800,G25002800,2502800,25,Massachusetts,02800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",POINT (2012601.948422207 823128.5085333459),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1589,2501400,G25001400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,POINT (1983207.366580155 812588.1225753833),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1590,2501300,G25001300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",POINT (1999294.218748516 833499.2425890749),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1591,2500502,G25000502,2500502,25,Massachusetts,00502,Middlesex County (Far Northeast)--Lowell City PUMA,POINT (1989106.463087524 835290.9208707942),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1592,2500501,G25000501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,POINT (1979797.959879628 833067.1030698543),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1593,2500400,G25000400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",POINT (1942545.166688051 814398.7941922484),Metro,"Worcester, MA-CT Metro Area"
1594,2504303,G25004303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",POINT (2025363.423627698 761329.2689486654),Metro,"Providence-Warwick, RI-MA Metro Area"
1595,2504200,G25004200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",POINT (2014538.117966969 753812.2610060591),Metro,"Providence-Warwick, RI-MA Metro Area"
1596,2504302,G25004302,2504302,25,Massachusetts,04302,Bristol County (Central)--Fall River City & Somerset Town PUMA,POINT (2032467.526606858 740471.9652904079),Metro,"Providence-Warwick, RI-MA Metro Area"
1597,2504500,G25004500,2504500,25,Massachusetts,04500,Bristol County (South)--New Bedford City & Fairhaven Town PUMA,POINT (2049581.0690585 738076.5383924216),Metro,"Providence-Warwick, RI-MA Metro Area"
1598,2503303,G25003303,2503303,25,Massachusetts,03303,Boston City--Dorchester & South Boston PUMA,POINT (2019856.649997711 805684.8433875415),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1599,2503306,G25003306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",POINT (2021251.081086953 816039.2495663612),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1600,2503302,G25003302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",POINT (2019377.175322546 812072.520453477),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1601,2503304,G25003304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,POINT (2017259.625142163 804409.2092557355),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1602,2503301,G25003301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",POINT (2012343.685417371 808172.3385164876),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1603,2503305,G25003305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",POINT (2014355.13636502 800671.7423695643),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1604,2500304,G25000304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,POINT (1964840.558977435 765841.9949214491),Metro,"Worcester, MA-CT Metro Area"
1605,2500301,G25000301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",POINT (1950491.696667674 816648.0350332387),Metro,"Worcester, MA-CT Metro Area"
1606,2500302,G25000302,2500302,25,Massachusetts,00302,Worcester County (West Central) PUMA,POINT (1942894.273197241 784428.979990472),Metro,"Worcester, MA-CT Metro Area"
1607,2500303,G25000303,2500303,25,Massachusetts,00303,Worcester County (East Central) PUMA,POINT (1972283.087492979 789807.5426746032),Metro,"Worcester, MA-CT Metro Area"
1608,2500300,G25000300,2500300,25,Massachusetts,00300,Worcester County (Central)--Worcester City PUMA,POINT (1961144.918148239 785359.3094669959),Metro,"Worcester, MA-CT Metro Area"
1609,2500200,G25000200,2500200,25,Massachusetts,00200,Franklin & Hampshire (North) Counties PUMA,POINT (1887959.088815697 797534.5609513362),Micro,"Greenfield Town, MA Micro Area"
1610,2501900,G25001900,2501900,25,Massachusetts,01900,Hampden County (Central)--Springfield City PUMA,POINT (1907304.272803592 753672.0330958257),Metro,"Springfield, MA Metro Area"
1611,2501901,G25001901,2501901,25,Massachusetts,01901,Hampden County (West of Springfield City)--Westfield & Holyoke Cities PUMA,POINT (1893479.208834963 750456.0537260579),Metro,"Springfield, MA Metro Area"
1612,2501902,G25001902,2501902,25,Massachusetts,01902,Hampden County (East of Springfield City)--Chicopee City PUMA,POINT (1911467.157394877 756182.0421443776),Metro,"Springfield, MA Metro Area"
1613,2501600,G25001600,2501600,25,Massachusetts,01600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,POINT (1898434.028286135 762581.8618832123),Metro,"Springfield, MA Metro Area"
1614,2500704,G25000704,2500704,25,Massachusetts,00704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",POINT (2023004.813976265 825327.0692552477),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1615,2500703,G25000703,2500703,25,Massachusetts,00703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",POINT (2027147.391892111 850165.2268925945),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1616,2500702,G25000702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,POINT (2013558.231315669 849031.8659957921),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1617,2500701,G25000701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",POINT (2000703.761015062 852058.7603260353),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1618,2503602,G25003602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",POINT (2018065.43753846 790739.660207874),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1619,2503603,G25003603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,POINT (2021973.029143084 798596.4484148485),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1620,2503601,G25003601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,POINT (2004904.001238175 776198.2525573346),T34,"Boston-Cambridge-Newton, MA-NH Metro Area"
1621,2602500,G26002500,2602500,26,Michigan,02500,Lenawee & Hillsdale Counties PUMA,POINT (961572.0409423186 551313.3292285894),Micro,"Adrian, MI Micro Area"
1622,2601600,G26001600,2601600,26,Michigan,01600,"Tuscola, Sanilac & Huron Counties PUMA",POINT (1036688.617884322 749924.6225153814),,
1623,2602000,G26002000,2602000,26,Michigan,02000,Calhoun & Barry Counties PUMA,POINT (886316.1232529717 599753.3900499553),Metro,"Battle Creek, MI Metro Area"
1624,2600300,G26000300,2600300,26,Michigan,00300,Northeast Lower Peninsula PUMA,POINT (932218.8700143825 898547.1531692011),,
1625,2601200,G26001200,2601200,26,Michigan,01200,"Isabella, Gratiot & Clare Counties PUMA",POINT (900358.2000378823 740764.1408053637),Micro,"Mount Pleasant, MI Micro Area"
1626,2601500,G26001500,2601500,26,Michigan,01500,Saginaw County PUMA,POINT (961518.3854604405 713841.0758527311),Metro,"Saginaw, MI Metro Area"
1627,2602102,G26002102,2602102,26,Michigan,02102,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA,POINT (851884.8306783119 576669.3425374973),Metro,"Kalamazoo-Portage, MI Metro Area"
